antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Calculus', 'Game Intelligence', 'Software Engineering'})",0.275,0.175,0.09,0.3272727272727272,1.8701298701298699,1.0,0.041874999999999996,1.226351351351351,0.6417624521072796,0.25,0.1845730027548209,0.4207792207792208
"frozenset({'Game Intelligence', 'Software Engineering'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})",0.245,0.22,0.09,0.3673469387755102,1.6697588126159555,1.0,0.0361,1.2329032258064516,0.5312729948491538,0.24,0.18890633176347463,0.38821892393320967
"frozenset({'Software Engineering', 'Numerical Methods'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",0.29,0.16,0.09,0.3103448275862069,1.9396551724137931,1.0,0.0436,1.218,0.6823161189358372,0.25,0.17898193760262726,0.4364224137931034
"frozenset({'Game Intelligence', 'Numerical Methods'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Software Engineering'})",0.275,0.185,0.09,0.3272727272727272,1.7690417690417688,1.0,0.03912499999999999,1.2114864864864863,0.5996168582375477,0.24324324324324323,0.17456776352481868,0.40687960687960684
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",frozenset({'Numerical Methods'}),0.11,0.39,0.095,0.8636363636363636,2.2144522144522143,1.0,0.0521,4.473333333333334,0.6162034299231224,0.2345679012345679,0.7764530551415797,0.5536130536130536
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})",frozenset({'Game Intelligence'}),0.16,0.325,0.095,0.59375,1.8269230769230769,1.0,0.043,1.6615384615384616,0.5388471177944862,0.24358974358974358,0.3981481481481481,0.4430288461538462
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence', 'Numerical Methods'})",frozenset({'Computer Organization and Architecture'}),0.155,0.355,0.095,0.6129032258064516,1.7264879600181737,1.0,0.039975000000000004,1.66625,0.49797570850202433,0.2289156626506024,0.3998499624906227,0.44025442980463425
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence', 'Numerical Methods'})",frozenset({'Wireless and Mobile Programming'}),0.135,0.39,0.095,0.7037037037037037,1.8043684710351378,1.0,0.04235,2.05875,0.5153635533921509,0.2209302325581395,0.5142683667273832,0.47364672364672367
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence', 'Numerical Methods'})",frozenset({'Calculus'}),0.135,0.38,0.095,0.7037037037037037,1.8518518518518519,1.0,0.043699999999999996,2.0925000000000002,0.5317919075144508,0.22619047619047616,0.5221027479091995,0.47685185185185186
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture'})","frozenset({'Game Intelligence', 'Numerical Methods'})",0.195,0.275,0.095,0.48717948717948717,1.7715617715617713,1.0,0.041374999999999995,1.41375,0.5410264792415821,0.25333333333333335,0.29266136162687884,0.4163170163170163
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence'})","frozenset({'Computer Organization and Architecture', 'Numerical Methods'})",0.175,0.275,0.095,0.5428571428571429,1.974025974025974,1.0,0.046875,1.5859375000000002,0.5980861244019139,0.26760563380281693,0.36945812807881784,0.4441558441558442
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Numerical Methods'})","frozenset({'Computer Organization and Architecture', 'Game Intelligence'})",0.235,0.21,0.095,0.4042553191489362,1.9250253292806487,1.0,0.04565,1.3260714285714288,0.6281389748882009,0.27142857142857146,0.24589280904928631,0.42831813576494426
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Numerical Methods'})",0.16,0.305,0.095,0.59375,1.9467213114754098,1.0,0.0462,1.7107692307692308,0.5789473684210527,0.25675675675675674,0.41546762589928055,0.4526127049180328
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})",0.22,0.24,0.095,0.4318181818181818,1.7992424242424243,1.0,0.0422,1.3376000000000001,0.5695006747638327,0.2602739726027397,0.25239234449760767,0.41382575757575757
"frozenset({'Calculus', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture'})",0.21,0.28,0.095,0.4523809523809524,1.6156462585034013,1.0,0.036199999999999996,1.314782608695652,0.48234510326449026,0.24050632911392406,0.2394179894179894,0.3958333333333333
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Calculus', 'Numerical Methods'})",0.16,0.31,0.095,0.59375,1.9153225806451613,1.0,0.0454,1.6984615384615382,0.568922305764411,0.25333333333333335,0.41123188405797106,0.4501008064516129
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Calculus', 'Game Intelligence'})",0.215,0.245,0.095,0.4418604651162791,1.8035121025154248,1.0,0.042325,1.3527083333333334,0.5675494468655716,0.2602739726027397,0.2607423379023564,0.4148077835785477
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Calculus', 'Computer Organization and Architecture'})",0.21,0.27,0.095,0.4523809523809524,1.675485008818342,1.0,0.0383,1.3330434782608693,0.5103264490339773,0.24675324675324675,0.24983692106979777,0.4021164021164021
"frozenset({'Computer Organization and Architecture', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Calculus'})",0.175,0.285,0.095,0.5428571428571429,1.904761904761905,1.0,0.045125000000000005,1.5640625000000004,0.5757575757575758,0.2602739726027397,0.36063936063936075,0.43809523809523815
"frozenset({'Wireless and Mobile Programming', 'Calculus'})","frozenset({'Computer Organization and Architecture', 'Game Intelligence', 'Numerical Methods'})",0.285,0.175,0.095,0.33333333333333337,1.904761904761905,1.0,0.045125000000000005,1.2375,0.6643356643356643,0.2602739726027397,0.191919191919192,0.43809523809523815
"frozenset({'Calculus', 'Computer Organization and Architecture'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Numerical Methods'})",0.27,0.21,0.095,0.35185185185185186,1.6754850088183422,1.0,0.0383,1.2188571428571429,0.5522710886806057,0.24675324675324675,0.17955930614158463,0.4021164021164021
"frozenset({'Calculus', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Numerical Methods'})",0.245,0.215,0.095,0.3877551020408163,1.8035121025154248,1.0,0.042325,1.2821666666666667,0.5901010805158592,0.2602739726027397,0.22007019368256855,0.4148077835785477
"frozenset({'Calculus', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence'})",0.31,0.16,0.095,0.3064516129032258,1.9153225806451613,1.0,0.0454,1.2111627906976743,0.6926010678871092,0.25333333333333335,0.17434715821812596,0.4501008064516129
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture'})","frozenset({'Calculus', 'Game Intelligence', 'Numerical Methods'})",0.28,0.21,0.095,0.33928571428571425,1.6156462585034013,1.0,0.036199999999999996,1.1956756756756755,0.5292397660818713,0.24050632911392406,0.16365280289330916,0.3958333333333333
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})",0.24,0.22,0.095,0.39583333333333337,1.7992424242424243,1.0,0.0422,1.2910344827586209,0.5844875346260388,0.2602739726027397,0.22542735042735046,0.41382575757575757
"frozenset({'Wireless and Mobile Programming', 'Numerical Methods'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",0.305,0.16,0.095,0.3114754098360656,1.9467213114754098,1.0,0.0462,1.22,0.6997349488829988,0.25675675675675674,0.18032786885245902,0.4526127049180328
"frozenset({'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Numerical Methods'})",0.21,0.235,0.095,0.4523809523809524,1.9250253292806485,1.0,0.04565,1.3969565217391304,0.6082611592271818,0.27142857142857146,0.2841581076875195,0.42831813576494426
"frozenset({'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence'})",0.275,0.175,0.095,0.3454545454545454,1.9740259740259738,1.0,0.046875,1.2604166666666665,0.6805807622504538,0.26760563380281693,0.20661157024793383,0.4441558441558442
"frozenset({'Game Intelligence', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture'})",0.275,0.195,0.095,0.3454545454545454,1.7715617715617713,1.0,0.041374999999999995,1.229861111111111,0.6007259528130672,0.25333333333333335,0.1869000564652738,0.4163170163170163
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Software Engineering'})",frozenset({'Game Intelligence'}),0.115,0.325,0.055,0.47826086956521735,1.471571906354515,1.0,0.017624999999999995,1.29375,0.3620955315870569,0.14285714285714285,0.22705314009661826,0.3237458193979933
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",frozenset({'Software Engineering'}),0.085,0.385,0.055,0.6470588235294117,1.6806722689075628,1.0,0.022274999999999996,1.7424999999999995,0.44262295081967207,0.1325301204819277,0.4261119081779052,0.39495798319327724
"frozenset({'Security Risk Management', 'Calculus', 'Game Intelligence', 'Software Engineering'})",frozenset({'Computer Organization and Architecture'}),0.12,0.355,0.055,0.45833333333333337,1.291079812206573,1.0,0.012400000000000001,1.1907692307692308,0.25619834710743805,0.13095238095238096,0.1602067183462533,0.30663145539906106
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})",frozenset({'Calculus'}),0.07,0.38,0.055,0.7857142857142857,2.0676691729323307,1.0,0.028399999999999998,2.893333333333333,0.5552297165200392,0.13924050632911392,0.6543778801843317,0.46522556390977443
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})",frozenset({'Security Risk Management'}),0.105,0.335,0.055,0.5238095238095238,1.5636105188343994,1.0,0.019825000000000002,1.3965,0.40274250888776036,0.14285714285714285,0.2839240959541711,0.3439943141435679
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture'})","frozenset({'Game Intelligence', 'Software Engineering'})",0.17,0.245,0.055,0.32352941176470584,1.3205282112845136,1.0,0.01335,1.116086956521739,0.2924424972617744,0.15277777777777776,0.10401246591351768,0.2740096038415366
"frozenset({'Security Risk Management', 'Calculus', 'Game Intelligence'})","frozenset({'Computer Organization and Architecture', 'Software Engineering'})",0.165,0.26,0.055,0.3333333333333333,1.282051282051282,1.0,0.0121,1.1099999999999999,0.26347305389221554,0.14864864864864863,0.09909909909909906,0.2724358974358974
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Software Engineering'})","frozenset({'Calculus', 'Game Intelligence'})",0.16,0.245,0.055,0.34375,1.403061224489796,1.0,0.0158,1.1504761904761904,0.341991341991342,0.15714285714285714,0.13079470198675497,0.2841198979591837
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Calculus', 'Software Engineering'})",0.11,0.275,0.055,0.5,1.8181818181818181,1.0,0.024749999999999998,1.45,0.5056179775280898,0.16666666666666666,0.31034482758620685,0.35
"frozenset({'Security Risk Management', 'Game Intelligence', 'Software Engineering'})","frozenset({'Calculus', 'Computer Organization and Architecture'})",0.15,0.27,0.055,0.3666666666666667,1.3580246913580247,1.0,0.014499999999999999,1.1526315789473685,0.3101604278074866,0.1506849315068493,0.13242009132420093,0.2851851851851852
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Software Engineering'})",0.16,0.25,0.055,0.34375,1.375,1.0,0.015,1.1428571428571428,0.3246753246753247,0.15492957746478872,0.125,0.281875
"frozenset({'Calculus', 'Game Intelligence', 'Software Engineering'})","frozenset({'Security Risk Management', 'Computer Organization and Architecture'})",0.175,0.225,0.055,0.31428571428571433,1.396825396825397,1.0,0.015625,1.1302083333333333,0.34435261707988984,0.15942028985507245,0.11520737327188946,0.27936507936507937
"frozenset({'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})","frozenset({'Security Risk Management', 'Calculus'})",0.145,0.26,0.055,0.37931034482758624,1.4588859416445625,1.0,0.017300000000000003,1.1922222222222223,0.36788942052099954,0.15714285714285714,0.16123019571295438,0.2954244031830239
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Wireless and Mobile Programming'})",frozenset({'Game Intelligence'}),0.12,0.325,0.055,0.45833333333333337,1.4102564102564104,1.0,0.016,1.2461538461538464,0.3305785123966942,0.14102564102564102,0.19753086419753088,0.3137820512820513
"frozenset({'Security Risk Management', 'Calculus', 'Game Intelligence', 'Wireless and Mobile Programming'})",frozenset({'Computer Organization and Architecture'}),0.115,0.355,0.055,0.47826086956521735,1.3472137170851193,1.0,0.014175,1.2362499999999998,0.2912172573189522,0.13253012048192772,0.19110212335692614,0.316595223515003
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",frozenset({'Wireless and Mobile Programming'}),0.085,0.39,0.055,0.6470588235294117,1.659125188536953,1.0,0.021849999999999994,1.7283333333333328,0.43417784401390946,0.13095238095238093,0.42140790742526507,0.3940422322775263
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Game Intelligence', 'Wireless and Mobile Programming'})",frozenset({'Calculus'}),0.08,0.38,0.055,0.6875,1.8092105263157894,1.0,0.0246,1.984,0.48616600790513836,0.13580246913580246,0.4959677419354839,0.4161184210526316
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",frozenset({'Security Risk Management'}),0.11,0.335,0.055,0.5,1.4925373134328357,1.0,0.01815,1.33,0.37078651685393255,0.14102564102564102,0.24812030075187966,0.332089552238806
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})",0.17,0.24,0.055,0.32352941176470584,1.3480392156862744,1.0,0.014199999999999997,1.1234782608695653,0.3110624315443592,0.15492957746478872,0.10990712074303402,0.2763480392156863
"frozenset({'Security Risk Management', 'Calculus', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture'})",0.165,0.28,0.055,0.3333333333333333,1.1904761904761902,1.0,0.008799999999999995,1.0799999999999998,0.19161676646706577,0.141025641025641,0.07407407407407401,0.2648809523809524
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Wireless and Mobile Programming'})","frozenset({'Calculus', 'Game Intelligence'})",0.175,0.245,0.055,0.31428571428571433,1.2827988338192422,1.0,0.012125000000000004,1.1010416666666667,0.2672176308539946,0.1506849315068493,0.09176915799432363,0.2693877551020408
"frozenset({'Security Risk Management', 'Game Intelligence', 'Wireless and Mobile Programming'})","frozenset({'Calculus', 'Computer Organization and Architecture'})",0.145,0.27,0.055,0.37931034482758624,1.40485312899106,1.0,0.015850000000000003,1.1761111111111113,0.3370547581073898,0.15277777777777776,0.14974019839395375,0.29150702426564495
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Calculus'})",0.11,0.285,0.055,0.5,1.7543859649122808,1.0,0.023650000000000004,1.4300000000000002,0.4831460674157304,0.16176470588235295,0.3006993006993007,0.34649122807017546
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Computer Organization and Architecture'})",0.175,0.225,0.055,0.31428571428571433,1.396825396825397,1.0,0.015625,1.1302083333333333,0.34435261707988984,0.15942028985507245,0.11520737327188946,0.27936507936507937
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Wireless and Mobile Programming'})",0.16,0.255,0.055,0.34375,1.3480392156862744,1.0,0.014199999999999997,1.1352380952380952,0.30735930735930733,0.15277777777777776,0.11912751677852348,0.27971813725490197
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Calculus'})",0.16,0.26,0.055,0.34375,1.3221153846153846,1.0,0.013399999999999995,1.1276190476190475,0.29004329004328994,0.1506849315068493,0.11317567567567567,0.2776442307692308
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture', 'Software Engineering'})",frozenset({'Game Intelligence'}),0.135,0.325,0.08,0.5925925925925926,1.8233618233618232,1.0,0.036125,1.6568181818181817,0.5220375722543352,0.21052631578947367,0.3964334705075445,0.41937321937321936
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})",frozenset({'Software Engineering'}),0.11,0.385,0.08,0.7272727272727273,1.8890200708382527,1.0,0.03765,2.2550000000000003,0.5287921348314607,0.1927710843373494,0.5565410199556541,0.4675324675324675
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence', 'Software Engineering'})",frozenset({'Computer Organization and Architecture'}),0.135,0.355,0.08,0.5925925925925926,1.6692749087115284,1.0,0.032075,1.583181818181818,0.46351156069364163,0.1951219512195122,0.36836060867068615,0.40897235263432447
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})",frozenset({'Wireless and Mobile Programming'}),0.105,0.39,0.08,0.761904761904762,1.9536019536019538,1.0,0.03905,2.5620000000000007,0.545391061452514,0.1927710843373494,0.6096799375487901,0.4835164835164836
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})",frozenset({'Calculus'}),0.12,0.38,0.08,0.6666666666666667,1.7543859649122808,1.0,0.0344,1.8600000000000003,0.4886363636363636,0.1904761904761905,0.46236559139784955,0.4385964912280702
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture'})","frozenset({'Game Intelligence', 'Software Engineering'})",0.195,0.245,0.08,0.41025641025641024,1.674515960230246,1.0,0.032225000000000004,1.2802173913043478,0.5003881987577641,0.22222222222222224,0.21888266259127184,0.3683935112506541
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Software Engineering'})","frozenset({'Computer Organization and Architecture', 'Game Intelligence'})",0.21,0.21,0.08,0.380952380952381,1.8140589569161,1.0,0.03590000000000001,1.2761538461538462,0.5680379746835443,0.23529411764705885,0.21639541892706454,0.380952380952381
"frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence'})","frozenset({'Computer Organization and Architecture', 'Software Engineering'})",0.175,0.26,0.08,0.4571428571428572,1.7582417582417584,1.0,0.0345,1.3631578947368421,0.5227272727272727,0.22535211267605634,0.26640926640926643,0.38241758241758245
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})",0.185,0.24,0.08,0.43243243243243246,1.801801801801802,1.0,0.03560000000000001,1.339047619047619,0.5460122699386505,0.23188405797101452,0.25320056899004273,0.3828828828828829
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Software Engineering'})",0.16,0.305,0.08,0.5,1.639344262295082,1.0,0.0312,1.3900000000000001,0.4642857142857143,0.20779220779220783,0.2805755395683453,0.3811475409836066
"frozenset({'Calculus', 'Game Intelligence', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture'})",0.175,0.28,0.08,0.4571428571428572,1.6326530612244898,1.0,0.031,1.3263157894736843,0.46969696969696967,0.21333333333333335,0.24603174603174607,0.37142857142857144
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Software Engineering'})","frozenset({'Calculus', 'Game Intelligence'})",0.21,0.245,0.08,0.380952380952381,1.554907677356657,1.0,0.028550000000000006,1.2196153846153845,0.451740506329114,0.21333333333333337,0.1800693787448755,0.3537414965986395
"frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Calculus', 'Software Engineering'})",0.16,0.275,0.08,0.5,1.8181818181818181,1.0,0.036,1.45,0.5357142857142857,0.22535211267605632,0.31034482758620685,0.39545454545454545
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Software Engineering'})","frozenset({'Calculus', 'Computer Organization and Architecture'})",0.19,0.27,0.08,0.42105263157894735,1.5594541910331383,1.0,0.028699999999999996,1.2609090909090908,0.4429012345679011,0.21052631578947367,0.20692141312184567,0.3586744639376218
"frozenset({'Computer Organization and Architecture', 'Game Intelligence', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Calculus'})",0.145,0.285,0.08,0.5517241379310346,1.935874168179069,1.0,0.03867500000000001,1.5950000000000006,0.5654239766081872,0.22857142857142862,0.3730407523510973,0.4162129461584998
"frozenset({'Calculus', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Computer Organization and Architecture', 'Software Engineering'})",0.245,0.21,0.08,0.326530612244898,1.5549076773566572,1.0,0.028550000000000006,1.173030303030303,0.47268211920529807,0.21333333333333337,0.14750710410746581,0.3537414965986395
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})","frozenset({'Calculus', 'Computer Organization and Architecture', 'Software Engineering'})",0.24,0.185,0.08,0.33333333333333337,1.801801801801802,1.0,0.03560000000000001,1.2225,0.5855263157894738,0.23188405797101452,0.18200408997955017,0.3828828828828829
"frozenset({'Computer Organization and Architecture', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Game Intelligence'})",0.26,0.175,0.08,0.3076923076923077,1.7582417582417584,1.0,0.0345,1.1916666666666667,0.5827702702702703,0.22535211267605634,0.1608391608391609,0.38241758241758245
"frozenset({'Computer Organization and Architecture', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Software Engineering'})",0.21,0.21,0.08,0.380952380952381,1.8140589569161,1.0,0.03590000000000001,1.2761538461538462,0.5680379746835443,0.23529411764705885,0.21639541892706454,0.380952380952381
"frozenset({'Game Intelligence', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Calculus', 'Computer Organization and Architecture'})",0.245,0.195,0.08,0.326530612244898,1.674515960230246,1.0,0.032225000000000004,1.1953030303030303,0.5335264900662252,0.22222222222222224,0.1633920649004944,0.3683935112506541
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Intelligent Robotics'})",frozenset({'Numerical Methods'}),0.115,0.39,0.115,1.0,2.564102564102564,1.0,0.07015,inf,0.6892655367231638,0.2948717948717949,1.0,0.6474358974358975
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})",frozenset({'Intelligent Robotics'}),0.15,0.345,0.115,0.7666666666666667,2.2222222222222228,1.0,0.06325,2.807142857142858,0.6470588235294118,0.3026315789473684,0.6437659033078882,0.55
"frozenset({'Security Risk Management', 'Calculus', 'Intelligent Robotics', 'Numerical Methods'})",frozenset({'Computer Organization and Architecture'}),0.18,0.355,0.115,0.638888888888889,1.7996870109546168,1.0,0.051100000000000007,1.7861538461538464,0.5418875927889714,0.2738095238095239,0.4401378122308356,0.48141627543036
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Intelligent Robotics', 'Numerical Methods'})",frozenset({'Calculus'}),0.13,0.38,0.115,0.8846153846153846,2.327935222672065,1.0,0.0656,5.373333333333331,0.6556721639180411,0.2911392405063291,0.813895781637717,0.5936234817813765
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Intelligent Robotics', 'Numerical Methods'})",frozenset({'Security Risk Management'}),0.155,0.335,0.115,0.7419354838709677,2.2147327876745306,1.0,0.06307499999999999,2.5768750000000002,0.6490866992539233,0.3066666666666667,0.6119330584525831,0.54260953298026
"frozenset({'Security Risk Management', 'Calculus', 'Computer Organization and Architecture'})","frozenset({'Intelligent Robotics', 'Numerical Methods'})",0.17,0.275,0.115,0.676470588235294,2.459893048128342,1.0,0.06825,2.2409090909090903,0.7150340492404401,0.3484848484848484,0.5537525354969572,0.5473262032085561
"frozenset({'Security Risk Management', 'Calculus', 'Intelligent Robotics'})","frozenset({'Computer Organization and Architecture', 'Numerical Methods'})",0.195,0.275,0.115,0.5897435897435898,2.1445221445221443,1.0,0.061375,1.7671875,0.6629759654334324,0.32394366197183094,0.4341290893015031,0.5039627039627039
"frozenset({'Security Risk Management', 'Calculus', 'Numerical Methods'})","frozenset({'Computer Organization and Architecture', 'Intelligent Robotics'})",0.225,0.225,0.115,0.5111111111111111,2.271604938271605,1.0,0.064375,1.5852272727272727,0.7223001402524544,0.34328358208955223,0.36917562724014336,0.5111111111111111
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Intelligent Robotics'})","frozenset({'Calculus', 'Numerical Methods'})",0.15,0.31,0.115,0.7666666666666667,2.4731182795698925,1.0,0.0685,2.9571428571428577,0.70076726342711,0.33333333333333337,0.6618357487922707,0.5688172043010753
"frozenset({'Security Risk Management', 'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Calculus', 'Intelligent Robotics'})",0.18,0.265,0.115,0.638888888888889,2.410901467505241,1.0,0.0673,2.035384615384616,0.713679745493107,0.3484848484848485,0.508692365835223,0.5364255765199162
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Numerical Methods'})","frozenset({'Calculus', 'Computer Organization and Architecture'})",0.205,0.27,0.115,0.5609756097560976,2.077687443541102,1.0,0.05965,1.662777777777778,0.6524473612250479,0.3194444444444445,0.3985967256932844,0.4934507678410118
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Intelligent Robotics'})","frozenset({'Security Risk Management', 'Numerical Methods'})",0.17,0.27,0.115,0.676470588235294,2.5054466230936816,1.0,0.0691,2.256363636363636,0.7239392352016762,0.3538461538461538,0.5568090249798548,0.55119825708061
"frozenset({'Calculus', 'Computer Organization and Architecture', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Intelligent Robotics'})",0.22,0.245,0.115,0.5227272727272727,2.1335807050092765,1.0,0.06110000000000001,1.581904761904762,0.6811594202898551,0.3285714285714286,0.3678506923540036,0.4960575139146568
"frozenset({'Calculus', 'Intelligent Robotics', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Computer Organization and Architecture'})",0.23,0.225,0.115,0.5,2.2222222222222223,1.0,0.06325,1.55,0.7142857142857143,0.338235294117647,0.3548387096774194,0.5055555555555555
"frozenset({'Computer Organization and Architecture', 'Intelligent Robotics', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Calculus'})",0.185,0.26,0.115,0.6216216216216216,2.3908523908523907,1.0,0.0669,1.9557142857142855,0.7137903440917578,0.3484848484848485,0.4886778670562454,0.531964656964657
"frozenset({'Security Risk Management', 'Calculus'})","frozenset({'Computer Organization and Architecture', 'Intelligent Robotics', 'Numerical Methods'})",0.26,0.185,0.115,0.4423076923076923,2.3908523908523907,1.0,0.0669,1.4613793103448274,0.7861339600470034,0.3484848484848485,0.31571495988673903,0.531964656964657
"frozenset({'Security Risk Management', 'Computer Organization and Architecture'})","frozenset({'Calculus', 'Intelligent Robotics', 'Numerical Methods'})",0.225,0.23,0.115,0.5111111111111111,2.222222222222222,1.0,0.06325,1.575,0.7096774193548386,0.338235294117647,0.36507936507936506,0.5055555555555555
